VIRTUAL_MACHINE.ID,VIRTUAL_MACHINE.Name,VIRTUAL_MACHINE.cloudPlatform,VIRTUAL_MACHINE.externalId,VIRTUAL_MACHINE.status,REGION.ID,REGION.Name,NETWORK_INTERFACE.ID,NETWORK_INTERFACE.Name,NETWORK_ADDRESS.ID,NETWORK_ADDRESS.Name,HOSTED_TECHNOLOGY.ID,HOSTED_TECHNOLOGY.Name,HOSTED_TECHNOLOGY.version
cc53b803-46ff-51b8-a6cd-6a48e256d58c,lab-aps1-rnd-dnmqa2,AWS,i-0d6640518bdc1156b,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),e20f3822-d889-5808-af27-c39a96de6a56,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-0863e87899ba5b4e8,1eafb6bf-cf27-53a5-ae10-efe4c9aeb2d4,10.101.4.224,905b0b0b-284d-5161-b656-7c7815c72145,Linux Red Hat (lab-aps1-rnd-dnmqa2),6.10
e353ea9e-1971-59e1-9086-e05bca1222bc,lab-aps1-rnd-ora5,AWS,i-0669b3b843c35ec40,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),b2104d63-f313-51e1-84c8-c93dcabee484,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-00bb0ef7de4656864,4c8465f9-52bb-5347-9768-a4e627817aba,10.101.5.212,dc417de8-97d7-594f-8159-9242765eeb49,Linux Red Hat (lab-aps1-rnd-ora5),7.9
7d922992-deff-5b4b-b779-e213feedb506,traianaops-lab-india-connector-node,AWS,i-04451c557b9267584,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),94837767-8964-588a-96b9-c7436f5501b4,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-01c6d54209b10a5ea,b47c877f-8e43-51b9-b0c4-87948301f546,10.101.0.46,d0f93728-38d6-581c-b8ee-9b8f5596284d,Amazon Linux 2 (traianaops-lab-india-connector-node),2 (Karoo)
f66c4cab-07de-521a-8092-ea1b25a5f98b,master-eu-west-1a.masters.k8s-eq-platform.traiana-regration-lab.lab,AWS,i-086f3426174c6b7a3,Active,d650e1f1-db4b-531f-9ffe-65ebae140999,eu-west-1 (655055017009),5d30df36-d374-50ac-b15e-31a4a4c58584,arn:aws:ec2:eu-west-1:655055017009:network-interface/eni-002791ce0d6c8623e,3d87f3f1-c48d-5b10-acb6-3e1cc0550dc5,10.154.54.232,76e75c78-b1fc-5d46-8737-3f09cdf58e6c,Linux Debian (master-eu-west-1a.masters.k8s-eq-platform.traiana-regration-lab.lab),9.6
57ba756b-5a18-537e-b8d5-e7700050254b,nodes.k8s-eq-platform.traiana-regration-lab.lab,AWS,i-0a23dce4b3e004a6f,Active,d650e1f1-db4b-531f-9ffe-65ebae140999,eu-west-1 (655055017009),66c5c957-dfdf-552e-8949-792bfc714a2b,arn:aws:ec2:eu-west-1:655055017009:network-interface/eni-0d71a2b231fde2296,d21fbad4-68ec-5a46-a834-cf05b266a357,10.154.56.173,9d5a04c8-f329-5ce8-a319-fc8ae6aef3b7,Linux Debian (nodes.k8s-eq-platform.traiana-regration-lab.lab),9.6
1adaac51-3ecb-5141-8ad6-befd4e07d02f,osttra-nagios,AWS,i-035744ace0a71dcd7,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),9669df25-03f3-50bc-bf4c-8623db7c7935,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-02aeeb8a8c4fd561a,837486ed-55ac-5f2a-8bcd-568849ebfee7,10.101.4.90,1e2b61a4-49a3-50da-a8dd-bbb9ddb5f720,Linux Red Hat (osttra-nagios),8.9
2f5a9988-27f3-5121-9f26-bd8425362a44,lab-aps1-rnd-qa54,AWS,i-06fdba37a0fb22f36,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),900ea6e7-18a8-5d2e-b1d3-3013f607822e,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-000ff7146c0b04543,4a5d9e22-8052-56e9-aa82-ee9b06d2afe4,10.101.4.219,3d131c27-8cf4-54e3-a0b9-8948eb6c0607,Linux Red Hat (lab-aps1-rnd-qa54),6.10
2f5a9988-27f3-5121-9f26-bd8425362a44,lab-aps1-rnd-qa54,AWS,i-06fdba37a0fb22f36,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),a0c9ca55-fec5-541c-88bc-22b5471e3810,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-03003bbae3f291305,894498dd-baec-5838-9d39-91affd0a54cf,10.101.1.159,3d131c27-8cf4-54e3-a0b9-8948eb6c0607,Linux Red Hat (lab-aps1-rnd-qa54),6.10
c68a7340-ef28-5adb-bcd4-cfe33d0c1f52,osttra-informatica-app,AWS,i-0ab3e352bec298351,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),4b9d4619-223f-53d6-a341-bb3fcd4a8a31,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-0a593ed793d49b294,b6742b06-0f34-5764-bbc6-a4d22b71d4ae,10.101.4.79,c32737ed-0669-5509-ac9b-547b0ff484de,Amazon Linux 2023 (osttra-informatica-app),2023.5.20240819 (Amazon Linux)
aa10961a-9d57-57d4-9530-c29040127395,nodes.k8s-eq-platform.traiana-regration-lab.lab,AWS,i-0368aff574f6b3b24,Active,d650e1f1-db4b-531f-9ffe-65ebae140999,eu-west-1 (655055017009),1b6c9678-b16d-5f76-8617-fc19a535d44c,arn:aws:ec2:eu-west-1:655055017009:network-interface/eni-06f96a420523495fb,6f90be49-240a-5c49-a5a6-bc5bd2e0f088,10.154.54.182,e66fda8d-e52f-5d89-a4f9-53fe0f6b2a6a,Linux Debian (nodes.k8s-eq-platform.traiana-regration-lab.lab),9.6
17682f1f-7915-56b4-a7e6-84dc796ab49a,lab-aps1-rnd-app2,AWS,i-0d81f6ede9fda5b84,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),c1e3743d-146c-5fd6-8cee-3af0051a625c,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-008803615934758bb,e485ded2-0c6f-5d39-9bcf-1f4da0e782da,10.101.5.209,cdaa1ffc-1b9c-58ef-bf0a-87398ac12bb8,Linux Red Hat (lab-aps1-rnd-app2),6.10
17682f1f-7915-56b4-a7e6-84dc796ab49a,lab-aps1-rnd-app2,AWS,i-0d81f6ede9fda5b84,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),a03592ef-27eb-5cfa-b898-79eb33fd1e6f,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-0661ca833bc9b9277,dba9b8a3-a1d2-54d4-8ee0-de11fb942e99,10.101.0.120,cdaa1ffc-1b9c-58ef-bf0a-87398ac12bb8,Linux Red Hat (lab-aps1-rnd-app2),6.10
9d1c4071-9615-50bc-8b3b-421d82979b14,lab-aps1-rnd-app20,AWS,i-0e8b5b157bcc6dec6,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),06655c7d-2ac0-5d7a-a3f9-6961869601d6,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-0cfa956b168d78b33,81fdb3ef-b187-5d9b-a68c-e685a37d28e6,10.101.5.52,fbddc3a8-bab4-50e5-9e70-36a4ac96a989,Linux Red Hat (lab-aps1-rnd-app20),6.10
9d1c4071-9615-50bc-8b3b-421d82979b14,lab-aps1-rnd-app20,AWS,i-0e8b5b157bcc6dec6,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),63d564be-fd18-53a1-8be4-0bd620d104e4,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-07bcd410b14fa3eee,aa8585b0-b9ff-5b31-9bb9-72ecfac8ae5c,10.101.1.13,fbddc3a8-bab4-50e5-9e70-36a4ac96a989,Linux Red Hat (lab-aps1-rnd-app20),6.10
bcbb7584-6027-5c7f-b950-6c951000869b,master-eu-west-1b.masters.k8s-eq-platform.traiana-regration-lab.lab,AWS,i-0da974fcad6067921,Active,d650e1f1-db4b-531f-9ffe-65ebae140999,eu-west-1 (655055017009),25e0f59b-dc89-55dc-839b-7fa2d754d684,arn:aws:ec2:eu-west-1:655055017009:network-interface/eni-0242b06d4e5520508,b3766b18-cabc-5650-9b4b-90bd6b561a0c,10.154.56.209,22dbbac4-3936-5198-859a-176c2f42f904,Linux Debian (master-eu-west-1b.masters.k8s-eq-platform.traiana-regration-lab.lab),9.6
