VIRTUAL_MACHINE.ID,VIRTUAL_MACHINE.Name,VIRTUAL_MACHINE.cloudPlatform,VIRTUAL_MACHINE.externalId,VIRTUAL_MACHINE.status,REGION.ID,REGION.Name,NETWORK_INTERFACE.ID,NETWORK_INTERFACE.Name,NETWORK_ADDRESS.ID,NETWORK_ADDRESS.Name,HOSTED_TECHNOLOGY.ID,HOSTED_TECHNOLOGY.Name,HOSTED_TECHNOLOGY.version
8916e1d5-e2f1-5582-a696-6a47c6032860,ec2l-con-mq2,AWS,i-01200b1bc671dd58f,Active,d650e1f1-db4b-531f-9ffe-65ebae140999,eu-west-1 (655055017009),cbc94365-632a-5ccf-9f5e-c00ad22ae9d8,arn:aws:ec2:eu-west-1:655055017009:network-interface/eni-0809ba4c0c5910251,2dd1307a-7c43-503b-8641-d694ae07a5be,10.150.0.157,564f0425-312f-5e06-92de-88058f2fb84e,Windows Server 2019 (ec2l-con-mq2),17763.7922
3ee390cd-ee16-5570-83ce-5f11bf3aa893,lab-qa-int-tools,AWS,i-09be1e60e22f05083,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),ee8f7e7f-e407-54ac-942d-d585e1345342,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-055c0c62abfbbf77c,ed790d1b-580c-56db-bb22-962eaa75a07a,10.101.5.156,20cb620e-aef0-5665-9e21-fed12ef25781,Linux Red Hat (lab-qa-int-tools),7.9
60daf2ec-aa5d-5618-87e0-d9c9ce733ddf,temp-rhel79-trm-jenkins-revamp-solution,AWS,i-0367047b8bf07162e,Inactive,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),87437643-442a-555a-b9a6-a5bdbea05d7b,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-059f707357a71b387,89c6ffd0-4076-5293-a814-28e55f8fd12b,10.101.0.72,cb0405c0-3b20-53c6-9533-7ebea6cce1d9,Linux Red Hat (temp-rhel79-trm-jenkins-revamp-solution),7.9
4e52c661-5e1e-5e4c-9625-d1ab16e6e42b,lab-limithub-nft-app,AWS,i-0a653166d7fa74c9f,Inactive,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),863be61a-63c4-50bb-a9e4-8ff870986817,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-08932d3fd8537727b,945a3ddf-b0a9-5611-8945-60e9cadd3501,10.101.5.180,222752f7-0925-58e6-ad70-b97b02e38c23,Linux Red Hat (lab-limithub-nft-app),7.9
b01f345a-76a7-5eb2-a648-8911a900d736,lab-aps1-rnd-app8-rhel7,AWS,i-0538c30fa9a9a890c,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),9d3da001-62da-59ad-bcb1-8ea5400863d5,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-07b4f597fab926680,5c5710b4-3d40-5136-9dbb-9f3394556d8b,10.101.5.225,39258e6f-4ea9-5895-8109-d465a7c06513,Linux Red Hat (lab-aps1-rnd-app8-rhel7),7.9
8293e9b6-4516-5c65-88cd-9795f8d58468,lab-fx-nft-app,AWS,i-08d64f949f94eb7ba,Inactive,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),d60fbbec-8403-51c1-9d6d-85de9a633dc4,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-09ed555198d9f9d86,b52c2f25-c994-59dd-b670-0d4b809d0be8,10.101.4.104,a7bdb775-1e9a-5bb8-bca5-ed2eeb219cd4,Linux Red Hat (lab-fx-nft-app),7.9
088b9095-c04c-569e-ba0b-56bb1e0d1d55,tlab-hls-etd-app,AWS,i-04c5083363aaffa29,Active,d650e1f1-db4b-531f-9ffe-65ebae140999,eu-west-1 (655055017009),610baf55-61f2-5ac5-adc2-ecef7c842973,arn:aws:ec2:eu-west-1:655055017009:network-interface/eni-0c5101bd50fd16ed2,3e9fdc5a-606b-5cb3-bf51-e55bf29aef4c,10.154.55.207,6019f80e-ff22-5602-be05-7c8846769b47,Linux Red Hat (tlab-hls-etd-app),7.9
857832c7-13b7-5873-9081-cec817c2c6d1,lab-aps1-rnd-h3,AWS,i-04161937596c59ead,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),1a3a96e7-de67-5382-a504-c1af811614cc,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-0075f258fa14ff145,f395adab-eb73-5416-9ec1-2f0dc2027117,10.101.5.88,42d25322-c987-52eb-b490-cde4d2beef7f,Linux Red Hat (lab-aps1-rnd-h3),7.9
db3d6355-4182-51f7-b76f-e3511653bf32,tlab-hls-etd-app,AWS,i-0d4b744682b563a44,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),c8bfb1af-9ff2-5553-9178-434e9f83c652,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-0ea812c4c78ab54cb,98331344-d7ec-56dc-a21e-c8b6b1e6597d,10.101.4.183,636c711a-e46c-50b6-b4db-f477777b2c0e,Linux Red Hat (tlab-hls-etd-app),7.9
a8c17a41-0592-5dae-ac07-a72f8ddbf96d,lab-hls-nft-app,AWS,i-0625aeecd45aa5f74,Active,dd53d5fe-0696-51a6-a0bf-ca2790fa3b9d,ap-south-1 (655055017009),02c5475d-caab-55a4-907a-c9145c86453c,arn:aws:ec2:ap-south-1:655055017009:network-interface/eni-08fcdf613aaefc96d,130a30c5-8d66-5895-b2f9-f3e5134a37d7,10.101.5.47,8f80a4d0-034b-5685-ba85-e8f6b1d076b1,Linux Red Hat (lab-hls-nft-app),7.9
841c9fa9-79e3-51c3-8a98-89d497d9ee30,dev-jumphost,GCP,7462390149624653065,Active,d64789b5-3b2c-50a6-a94f-73da32960ef6,europe-west2 (prj-n-jigsaw-af5g),77998e35-5684-51a6-946f-bbe1953cbb0c,7462390149624653065__nic0,38a91993-2690-5ced-b73b-3ef6ec15e5f8,10.60.80.3,a0606e20-b32a-5f80-9bc3-01d61b0c42bb,Linux Debian (dev-jumphost),11.11
45dea02c-5899-5fe6-b454-49f42a79d69b,dev-bastionhost,GCP,8231834206373298880,Active,d64789b5-3b2c-50a6-a94f-73da32960ef6,europe-west2 (prj-n-jigsaw-af5g),bf8baa67-64c9-5bda-910b-64d5bac2f375,8231834206373298880__nic0,fa69451d-25a4-588b-a7b2-ba00e7996ce1,10.60.80.19,e860adff-b270-5e59-a913-4653192a3003,Linux Debian (dev-bastionhost),11.11
88abb0d4-8eb1-5780-bddb-7b6435453e02,ftp1-test2,AWS,i-0c6e558574162e91e,Inactive,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),d7bf9010-2796-573d-aead-0c8bad43e8b0,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-0706db66cd1e0b216,b4333cc8-f54f-542b-9a23-034fcd008069,10.164.1.54,0cc52e66-4fc6-54bf-b5c7-0b7c571681ea,Linux Red Hat (ftp1-test2),9.4
370912a2-b534-55b5-9da1-b52d04516a1e,ue1u-sh-web1,AWS,i-0f31415de5c4e6fc3,Active,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),4be92f08-cd85-564d-ab97-ea11b087a881,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-0cd7e750d98c7e7e8,c3b84123-991f-5714-aa19-a4aa6696a813,10.164.0.10,a9f23569-57b5-5004-a089-08e709c64422,Linux Red Hat (ue1u-sh-web1),7.9
15490688-6351-525e-b7d9-b735859a5a70,ue1u-con-ftp,AWS,i-00844e9e60ca32f86,Inactive,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),fcf533f8-91d6-5814-bcdb-afe0897a1f33,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-06f8642a916c53f49,7260ac6f-2bf6-527e-9740-2b435c839222,10.164.0.71,8206b2fa-7fa8-5152-897b-08fa6813ad7c,Linux Red Hat (ue1u-con-ftp),9.5
493ff7f0-8cc5-58bb-8c74-54702247f1fb,ue1u-sh-web2,AWS,i-0673fb6be8efc1d6f,Active,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),d1f80d4d-5970-5487-b61d-08cb98474052,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-0976231872456da94,b093ad15-3ac4-55e0-b5de-e7f370fb5523,10.164.16.30,e0de0cdd-6e04-5806-905d-2e8a9f6386a3,Linux Red Hat (ue1u-sh-web2),7.9
cb6ae108-48f8-58ce-906f-66092dffc287,ue1u-inf-dc2.arch.att.uat,AWS,i-0683edf46dc42a042,Active,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),179f8100-95e8-5ae4-9dea-fea448029612,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-09ad2ec9fc50fc921,26cd4b01-2d54-55ce-8b89-aa4c675ed617,10.164.14.10,9623305b-b668-5b52-ba10-c4b5c9e57a49,Windows Server 2016 (ue1u-inf-dc2.arch.att.uat),14393.8519
6aa612c0-fc2a-511b-a8e7-78fa0d1f90a1,ue1uh-inf-dc2.hosting.con.uat,AWS,i-0cc364edfe94d452a,Active,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),e15e460b-c369-5f6c-9408-95d549c497f5,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-0cbbf153958b68801,bc86ca17-1561-5f6b-b0a8-2775438e287e,10.164.14.21,360dc673-5877-559b-af18-aab6d8c809db,Windows Server 2016 (ue1uh-inf-dc2.hosting.con.uat),14393.8519
f00525f4-afe9-5420-bb35-0453cc899ae1,ny1u-con-ca1.hosting.con.uat,AWS,i-0a48d281b942a1cce,Active,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),1e1a00fe-c3d2-5552-97dd-fe17318aebf5,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-012ba1a857a687594,d22f2be4-2d47-5df2-aaec-7e6bd7ed46bd,10.164.16.197,a7667b41-3a68-51c2-ab78-554949c10dc6,Windows Server 2012 R2 (ny1u-con-ca1.hosting.con.uat),9600.21620
a22502b3-87dd-55de-9fdf-9575798f3726,ny1u-infra-ca2.arch.att.uat,AWS,i-0b205816d512a4d12,Active,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),61a4dc41-cea0-5e9b-9dcd-b2d9e9694eaa,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-0482d0a940b231037,de621581-32ab-579f-93a7-8c4dea6806b7,10.164.19.141,5b77a099-d3ed-5efe-9c75-758193f01850,Windows Server 2012 R2 (ny1u-infra-ca2.arch.att.uat),9600.21620
3df1fb6a-704a-5901-ab6c-456b8b95580c,ue1uh-inf-dc1.hosting.con.uat,AWS,i-0ea38281820c47692,Active,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),bbe61cc4-c99f-5708-bdca-d5062b2f5acf,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-0eb88fce4e57aab86,73eaaddd-3b5a-502f-9f46-635899de5221,10.164.12.21,7923318f-5656-5a5c-8687-7516d271904b,Windows Server 2016 (ue1uh-inf-dc1.hosting.con.uat),14393.8519
2076eee7-e92f-5a9f-b560-440f4af7e2eb,Oracle_DB_New,AWS,i-03b564a10e2ad8efa,Active,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),58d60e7b-82d7-5c9b-a989-4a22ab7e929c,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-03ba5e431b11e882b,91141a90-e3a1-5047-8c24-f37681bfee1e,10.164.13.42,1849697a-2461-552f-a018-fdc225958ed3,Linux Red Hat (Oracle_DB_New),7.9
bfccca0b-4292-5ae9-9f0e-08dbbaa914ff,ue1u-db-grafana,AWS,i-0e9d30313d584281a,Active,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),b14f967a-a44e-5e9b-afef-e7427d1b7a4f,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-0fea454e225cc7fd1,3744e3c2-8f41-5368-ae4a-17734a97582b,10.164.1.188,1cf9910d-26b2-511f-ba13-fdda240daa98,Linux Red Hat (ue1u-db-grafana),7.9
f60d37b1-c443-51f5-b6d6-33cb86497f9c,arn:aws:ec2:us-east-1:144894231803:instance/i-0ee4f0a9293e8d8f6,AWS,i-0ee4f0a9293e8d8f6,Active,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),d331e171-b4bb-56f9-a4c1-0065b0324a8e,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-04a722983451ad432,c17b8fe9-74af-5e7d-aa26-3d4d984d8ae8,10.164.1.126,c4281ce8-0510-579a-b0b4-e53159071020,Linux Red Hat (arn:aws:ec2:us-east-1:144894231803:instance/i-0ee4f0a9293e8d8f6),7.9
e602c693-bed0-5c57-9e4a-b15da4df66f2,osttra-tra-uat-ue1u-sh-grafana,AWS,i-037b83b37c069a015,Active,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),98503cb8-4478-570d-9776-aa8f2904ccb8,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-05a1e21be84665903,e4c852b1-8e27-56c6-8e62-9458ecbc8182,10.164.1.53,bf2423ea-e189-5591-a14c-753403af940b,Linux Oracle (osttra-tra-uat-ue1u-sh-grafana),9.6
fc330d3b-ce4d-51ce-aa26-f6ca0719475d,ny1u-infra-ca1.arch.att.uat,AWS,i-02dfe7cad92735f3c,Active,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),9177724e-f61c-534f-9174-c784cf641470,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-06a788aa40ee594c8,20535385-0b94-53b8-bee0-78ac6b003848,10.164.19.6,77cd7598-392d-5a75-a260-0d9899390862,Windows Server 2012 R2 (ny1u-infra-ca1.arch.att.uat),9600.21620
ffd8bd98-1e8d-5b14-926c-185a6c666db1,osttra-security-apps-rhel7-nft,AWS,i-07807f75b27cd1fb1,Active,deb026f1-3626-5d05-a6ec-b3ffdf3ee179,us-east-1 (339713138439),d64cc57f-96ac-53b1-ae05-d79e72d35c38,arn:aws:ec2:us-east-1:339713138439:network-interface/eni-0a020cfb1869246da,82c8bdc1-02fc-5e34-ac94-9e5f726a0c77,10.136.8.90,4a148cac-d727-5c86-ab8d-7fbe2e96e545,Linux Red Hat (osttra-security-apps-rhel7-nft),7.9
6b88cff8-9709-56e9-97e3-779aec75d665,ue1u-inf-dc1.arch.att.uat,AWS,i-0f360fb6ec686d858,Active,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),116f4ffc-079b-5cea-a5dc-184c64562728,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-0c7abb9e7edfa6bc0,34864eb9-b559-5b92-b166-6875b80c2f66,10.164.12.10,fe93b646-a245-5558-9bfb-83f8bbd9042b,Windows Server 2016 (ue1u-inf-dc1.arch.att.uat),14393.8519
35230c50-8094-5db0-bd37-ac3e2d4671fe,Informatica,AWS,i-0715ef8dfc72dc1e3,Active,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),ad2567fb-cb10-509f-9392-8f35fcd46416,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-0c22e1a1a2422697f,c5f33b01-0b6d-5dde-b85c-042194146017,10.164.13.108,b3c4ec3a-d530-50ed-a19f-41f8133e0f03,Linux Red Hat (Informatica),7.9
1105538a-a920-5a65-a099-ef786f6a9005,test-ic4-server,AWS,i-022193a130b569a0c,Inactive,42adf92e-5b69-577c-9f06-52c69aa39a83,us-east-1 (144894231803),6cd93cbf-0b7b-59b9-95a4-a6de5ec8f519,arn:aws:ec2:us-east-1:144894231803:network-interface/eni-0756c6f39022db01b,77a8fc92-6f85-56d3-9646-2d430ce9aaec,10.164.13.199,d3750bff-aeb3-502d-b229-92be94265231,Linux Red Hat (test-ic4-server),7.9
5fbfcd42-4439-5ab0-a8bf-1850d772956f,cloner-applications-3,AWS,i-0f68e6c59ad02a86c,Inactive,21d13032-287f-5dbe-9eb1-15c432e68e0a,us-east-1 (597739506299),2f0ebc58-7b8a-5955-b805-2721cfa2999d,arn:aws:ec2:us-east-1:597739506299:network-interface/eni-05d91a4467d1d7bea,ff104f72-6ae6-5787-b1b0-47d5520c476a,10.167.0.129,fddfe268-8294-5b12-a810-17ba87a15c50,Linux Red Hat (cloner-applications-3),7.9
a66e18b1-565b-55ad-83ba-94d577dba930,ue2p-inf-phdc2,AWS,i-0f71f067ab9f5dffd,Active,d1052f70-beb0-5b2e-8d0b-2b78fe8a5820,us-east-2 (767397888233),c68f699a-5311-57ba-afe8-f7273b15d160,arn:aws:ec2:us-east-2:767397888233:network-interface/eni-02c4fd595c208fd92,b5f4a5a9-33d9-5ba9-b7b0-bf8a53f99382,10.188.137.20,57701e6a-562a-51b6-a5a5-2e0e644c6a85,Windows Server 2019 (ue2p-inf-phdc2),17763.7434
16ab6750-62d5-5f75-902f-71e87ffb2880,ue2p-ext-prmdc2,AWS,i-0f146150840217527,Active,d1052f70-beb0-5b2e-8d0b-2b78fe8a5820,us-east-2 (767397888233),796c8bbd-3915-5969-9466-d318b7f4d042,arn:aws:ec2:us-east-2:767397888233:network-interface/eni-01cec0a9c998f3e5a,4e5647b8-3513-5610-8d24-314900222c6a,10.188.136.200,e66c574c-dd08-54d0-b268-82ab37275d1f,Windows Server 2019 (ue2p-ext-prmdc2),17763.6893
0d5f63fa-cac7-542c-bf02-8eab3799fdf3,qa-aps1-h4-app01,AWS,i-03f3d8b10ad666f45,Active,867439ea-1493-59d6-954c-4aab42359f19,ap-south-1 (211125399616),355c0ee5-c4de-5d65-a212-555f60ad2ea9,arn:aws:ec2:ap-south-1:211125399616:network-interface/eni-03a7c296962bd66ad,65774483-9b1a-5bca-9be2-ad4acaf0ff53,10.133.160.86,77e008a0-65c1-5c17-bd28-73b48410c8d5,Linux Red Hat (qa-aps1-h4-app01),7.9
db53fada-53a4-5179-975d-c086d6ec99e3,qa-aps1-h5-app01,AWS,i-0331e8cbaa54e38bb,Active,867439ea-1493-59d6-954c-4aab42359f19,ap-south-1 (211125399616),d97c5bcc-d6a1-55a7-bb66-874807fd0dc9,arn:aws:ec2:ap-south-1:211125399616:network-interface/eni-0a77638d396da2163,bf4982c7-b069-555d-99f7-9cc9d1e18693,10.133.160.161,643f73aa-750d-5d14-9d59-27ac4912db43,Linux Red Hat (qa-aps1-h5-app01),7.9
17e7f7bf-bc12-587c-ade6-2c4e66b80ee9,ue2p-con-mq1,AWS,i-062e3dddd7f00508c,Active,d1052f70-beb0-5b2e-8d0b-2b78fe8a5820,us-east-2 (767397888233),3c088ad7-e5b0-547a-a8e1-cf5f7b191175,arn:aws:ec2:us-east-2:767397888233:network-interface/eni-0078773e266799b25,210c0839-5d9f-5f63-a875-9d548b8f7db0,10.188.135.139,db90cf78-453c-599a-bf5e-870d0abe4395,Windows Server 2016 (ue2p-con-mq1),14393.7606
c8217fde-d78e-5597-8496-5fcd2d14bb2f,as1ql-lh-sftp1,AWS,i-053e8819d59b0d46a,Active,867439ea-1493-59d6-954c-4aab42359f19,ap-south-1 (211125399616),9178c9e6-224f-55a2-9b43-44238718b8f3,arn:aws:ec2:ap-south-1:211125399616:network-interface/eni-0eda7c844f562c057,d8d92b75-6cb1-5b17-8a0c-25b589a9eee0,10.133.160.167,2fcd0695-2bea-5328-a051-3a27b9bef49d,Linux Red Hat (as1ql-lh-sftp1),9.4
56f0e719-eb67-55c5-bbdd-7b8e5648d0f4,eu-rst-twrc02,AWS,i-0677998c392c9a1f7,Active,0d054a06-5879-5158-ba33-5dbdc9176bac,eu-central-1 (813499101820),d27d79e5-0a81-5f65-a13d-5a508881bb7a,arn:aws:ec2:eu-central-1:813499101820:network-interface/eni-08d5a6e504fee91b8,27b68b6b-0baf-5c73-836c-ca11644b651d,10.203.20.152,c2a71ac9-e1a2-518a-bc82-b820ea2fe397,Windows Server 2022 (eu-rst-twrc02),20348.4294
48f0b905-91a1-589c-a093-bfff36be1989,test,AWS,i-08772c76044f6c614,Active,d1052f70-beb0-5b2e-8d0b-2b78fe8a5820,us-east-2 (767397888233),abecd5ae-81a9-563f-8e88-c0a6bf5f39cd,arn:aws:ec2:us-east-2:767397888233:network-interface/eni-0d2b0878a827aecd2,5d01857e-5c44-5eda-8235-0e00058fe2b9,10.188.135.123,ea0e9cd8-638f-5ffa-affa-91c800365d7a,Linux Red Hat (test),9.5
a46a87d6-22de-59e0-8595-9c744d1ae77f,ue2prm-ext-ca1,AWS,i-08a0233f93f96de2f,Active,d1052f70-beb0-5b2e-8d0b-2b78fe8a5820,us-east-2 (767397888233),55e24bb5-9e79-5e3c-a13a-31cb24c96cab,arn:aws:ec2:us-east-2:767397888233:network-interface/eni-0c41938be37d62fca,b49fbbd2-6e95-5438-a366-b5d57443092c,10.188.134.137,6415d6b5-d297-5610-8435-1817f5151f52,Windows Server 2019 (ue2prm-ext-ca1),17763.6893
f3fb5ee8-6303-5481-b11c-260fc09d5418,osttra-limithub-app-rhel7-nft-server-new-2,AWS,i-0d83e91af6555b015,Inactive,deb026f1-3626-5d05-a6ec-b3ffdf3ee179,us-east-1 (339713138439),7af1865b-b5e7-5105-8a96-796c0cd8d34f,arn:aws:ec2:us-east-1:339713138439:network-interface/eni-0d224615529590f08,d9f1b027-9ae4-59d5-935d-e09e4e82cd42,10.136.8.243,7a33c355-daaf-5b4d-a2f4-23eec9f336d2,Linux Red Hat (osttra-limithub-app-rhel7-nft-server-new-2),7.9
ab99b714-49a8-5c87-859f-3ccee0eb5614,as1ql-lh-adapter1,AWS,i-079bab7cfdbb8d5d6,Active,867439ea-1493-59d6-954c-4aab42359f19,ap-south-1 (211125399616),a8f3907c-f7db-5e2e-88ee-03c6af79d9fd,arn:aws:ec2:ap-south-1:211125399616:network-interface/eni-0330e4a01535d485f,4fa01d0f-3894-59b2-98ee-070fa4a5c486,10.133.160.39,bdcdb8c0-6647-5c7d-b604-18e6816f037e,Linux Red Hat (as1ql-lh-adapter1),7.9
